Ticker,1977-1983 hrp,1977-1983 max_sharpe,1977-1983 min_volatility,1977-1983 target_return,2000-2004 hrp,2000-2004 max_sharpe,2000-2004 min_volatility,2000-2004 target_return,2007-2011 hrp,2007-2011 max_sharpe,2007-2011 min_volatility,2007-2011 target_return,2021-2023 hrp,2021-2023 max_sharpe,2021-2023 min_volatility,2021-2023 target_return
UGI,0.09067954882354252,1.125411e-10,0.1010948112943336,0.1010962035800635,0.0033585995990744128,0.0108539821949953,0.0031394891872033,0.0031395089361646,0.002061990075465885,9.7727e-12,1.363626e-10,3.41162e-11,0.001872671696040443,1.9464e-12,4.85332e-11,4.07214e-11
CODX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473505115694156,6.568e-13,2.72122e-11,1.8553e-11
EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHR,0.052908002924883554,0.0582927871837529,0.0640466234921174,0.0640468055625032,0.000574987230780669,7.29549e-11,1.022185e-10,2.72329e-11,0.0006514276388769411,4.2732e-12,4.3205e-11,1.01713e-11,0.0006235028262284365,1.6187e-12,3.7429e-11,3.56975e-11
MGPI,0.0,0.0,0.0,0.0,0.0024813023652021137,0.0138753014403553,0.0010627439124217,0.0010626570763406,0.0,0.0,0.0,0.0,0.00224338948604662,7.235616e-10,1.231364e-10,4.039803e-10
DRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004646923173012773,5.976e-13,1.77431e-11,1.39358e-11
FONR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044023792442077206,3.1421e-12,0.0043203176647771,9.617107e-10
GIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013244804894248865,3.5684e-12,3.74458e-11,8.3226e-12,0.001156378145349771,4.0552e-12,6.46194e-11,7.55908e-11
ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037012778984215423,6.78e-13,4.14086e-11,2.19529e-11
MOVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003082583731806962,1.5544e-12,7.13641e-11,4.91006e-11
BIRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IART,0.0,0.0,0.0,0.0,0.0017628865162068919,0.0120297948867175,2.100126e-10,5.55411e-11,0.0039140850169821365,6.1603e-12,7.11601e-11,1.71476e-11,0.0006390176153349244,1.8542e-12,6.7052e-11,5.12887e-11
APOG,0.05277914447605016,0.1499999999886316,0.025214090452432,0.0252135157669458,0.0014762940654978658,2.47718e-10,2.130707e-10,5.59062e-11,0.0007558111906458962,2.9795e-12,3.50214e-11,8.178e-12,0.00040095264362796835,2.7704e-12,3.53893e-11,4.12165e-11
DMTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BXC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014785094496845184,4.5293e-12,1.45446e-11,2.05811e-11
AHCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007772445490727024,9.781e-13,7.39627e-11,2.96199e-11
TAP,0.04172327341094796,1.088966e-10,0.0133233113211649,0.0133234277363101,0.004614396684959407,1.292571e-10,0.006570885386304,0.0065708793433933,0.004265409700985721,1.05076e-11,6.111891e-10,9.92784e-11,0.0030347469128664327,7.4837e-12,0.0059288446941552,0.0065390793623185
HSCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT,0.0,0.0,0.0,0.0,0.0005650902731268631,5.96598e-11,6.75916e-11,1.81561e-11,0.0006565747083469389,4.6995e-12,2.65068e-11,6.9777e-12,0.0010512671052077239,7.2435e-12,9.05058e-11,1.158488e-10
SNN,0.0,0.0,0.0,0.0,0.006495993093587747,0.0271210635400416,0.000437557281919,0.0004374689949177,0.001680620193733928,5.8465e-12,6.19163e-11,1.55955e-11,0.0012899606810504876,2.1702e-12,1.996737e-10,8.80918e-11
APDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPH,0.0,0.0,0.0,0.0,0.012348920208779745,1.0756478e-09,0.0078214075854427,0.0078213842232206,0.00220236153988923,7.2076e-12,7.01992e-11,1.70322e-11,0.008034415812895292,1.07762e-11,0.0272263096505742,0.0286880617463928
ARAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021976398014753756,2.6247e-12,3.20951e-11,6.9528e-12,0.000727468686719571,1.23e-12,2.97419e-11,2.51371e-11
LUNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027534220026559505,8.181e-13,2.19604e-11,1.88542e-11
LAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019798271439170003,4.0322e-12,0.0003781273487768,4.478547e-10
INGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008531538755723751,8.189e-13,3.74085e-11,2.33417e-11
ICLR,0.0,0.0,0.0,0.0,0.0038463144041833044,3.951317e-10,1.00251074795e-05,1.0535295555e-05,0.0022608604539898565,7.4655e-12,1.650318e-10,3.23522e-11,0.0006174060430421721,3.4463e-12,3.49514e-11,4.13347e-11
DLTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505262393904225,1.2346e-12,5.39754e-11,3.68221e-11
CLPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005315012614692003,8.52e-13,1.89081e-11,1.73203e-11
ASPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.0,0.0,0.0,0.0,0.00020302068584586135,3.28081e-11,5.86085e-11,1.56763e-11,0.0010728711461194171,6.6364e-12,3.92523e-11,1.10169e-11,0.00044315584054915495,2.4373e-12,8.07164e-11,6.72523e-11
MXCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SINT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002825795342840498,4.1101e-12,0.0146539687927483,0.0113708278122963
ATZ.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014811515250704131,1.6929e-12,4.23722e-11,3.7977e-11
MASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010621408457530135,1.3855e-12,1.741999e-10,5.22648e-11
TWST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRWS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024240809309655116,1.46325e-11,0.0057030916382857,0.0051470367116514,0.00927769782680563,2.8774e-12,0.0244602031908315,0.013028976728268
NWPX,0.0,0.0,0.0,0.0,0.0037873945619104326,1.102901e-10,1.5690136e-09,3.466321e-10,0.0005351983801950194,3.012e-12,2.38749e-11,5.7037e-12,0.0018611899626993327,3.4836e-12,1.183959e-10,9.55328e-11
SWAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026747350787960643,4.9453e-12,5.02778e-11,1.005731e-10
SWIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023062919836428237,1.76175e-11,0.0119742362759822,0.0116504540047302,0.00029544769012969824,7.931e-13,1.80307e-11,1.6968e-11
NEOG,0.0,0.0,0.0,0.0,0.0033743521142529384,0.01248715400437,8.709166e-10,2.096455e-10,0.0031123810857345683,0.0867863532925571,1.801575e-10,0.0045138709377232,0.001174876194127925,1.5693e-12,5.11377e-11,3.69452e-11
PRCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POOL,0.0,0.0,0.0,0.0,0.0010717787070361623,0.0019862076760236,2.976275e-10,7.71437e-11,0.0010043191813697899,4.7726e-12,7.81268e-11,1.73286e-11,0.0003533788963226387,2.3265e-12,4.36133e-11,4.61502e-11
PRPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010718177224148515,1.5379e-12,5.99568e-11,5.0718e-11
PRDO,0.0,0.0,0.0,0.0,0.001207288160787726,0.0233574757156047,1.27055e-10,3.37209e-11,0.00197091964502176,4.9341e-12,1.756797e-10,2.6165e-11,0.0012062601643596954,7.4411e-12,9.36349e-11,1.363131e-10
CTRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000981160326034769,3.5193e-12,5.76636e-11,1.12604e-11,0.00016439272092360068,1.0266e-12,3.21537e-11,2.69789e-11
VREX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079243034453059,3.4202e-12,1.359567e-10,1.082193e-10
NFE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006112914793863373,1.2919e-12,2.20204e-11,2.13421e-11
XAIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URBN,0.0,0.0,0.0,0.0,0.0005411211568414725,0.0115162003443742,6.9591e-11,1.86707e-11,0.0004972131713284124,7.1439e-12,7.28637e-11,1.68797e-11,0.0003424544869727195,2.4332e-12,7.00097e-11,7.85092e-11
ACRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033609292033202936,2.8454e-12,1.8528e-11,2.53585e-11
QTRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005885169029401561,9.351e-13,3.53384e-11,2.42199e-11
CTKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SILK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047514260311867155,8.306e-13,5.03517e-11,2.76698e-11
AXNX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003007954221578471,1.8416e-12,7.03097e-11,5.98488e-11
OSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJT.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017899222423670273,1.1658e-12,3.55016e-11,2.66547e-11
VMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018932304387328026,2.6036e-12,5.755594e-10,3.397115e-10
SCVL,0.0,0.0,0.0,0.0,0.0011967585810058494,1.670632e-10,1.099059e-10,2.94365e-11,0.0009517145179873623,4.7724e-12,4.93368e-11,1.09184e-11,0.00019766541214020093,1.6759e-12,7.56415e-11,5.75238e-11
TWOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018373262553716537,7.109e-13,2.04312e-11,1.60847e-11
ICCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011610928013181538,1.5554e-12,0.0005211843973366,1.22776e-10
NOTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013439650281602874,1.01734e-11,0.000540857598863,0.0017771369288529
NNOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPB.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024950469974584027,5.9839e-12,1.509684e-10,3.81236e-11,0.004411839482309284,2.723e-12,8.83329e-11,7.679e-11
VIRC,0.0,0.0,0.0,0.0,0.007233226694893264,1.032644e-10,0.0029596852570055,0.0029597092613761,0.0,0.0,0.0,0.0,0.0018526105224278726,0.0199463857619195,6.6375e-11,5.193513e-10
FTT.TO,0.0,0.0,0.0,0.0,0.006965453531869351,0.0122640879915076,0.0033214641743708,0.0033215179326885,0.0015775782397586726,5.7237e-12,4.12693e-11,1.14137e-11,0.0009186652408532,2.998e-12,2.72089e-11,3.35197e-11
PRPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRA,0.0,0.0,0.0,0.0,0.0023429267833797703,0.0222351882534795,3.635422e-10,9.35875e-11,0.0039938328715689204,9.8857e-12,0.0115376606785729,0.0098244790452723,0.0012367633117889947,3.8709e-12,0.0011620491316784,2.148436e-10
NPCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002804190300325024,3.828e-12,2.398698e-10,2.8194e-11,0.0031975755028978573,4.86594e-11,0.0070618632428266,0.0104893219539789
CTSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004557708916247521,8.56e-13,4.72774e-11,2.56477e-11
XGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575093019668952,8.634e-13,3.98794e-11,2.39883e-11
TILE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004886990978473207,4.0351e-12,2.43372e-11,6.3544e-12,0.0005724217471648038,1.6109e-12,2.59346e-11,2.52691e-11
PACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018943285446473507,0.0368821204857488,0.0031315637672399,0.0111537126197488
TCMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006676354113911032,9.838e-13,3.80656e-11,2.61263e-11
PATK,0.0,0.0,0.0,0.0,0.001246811926785373,2.696542e-10,0.0016376789205146,0.0016375976780143,0.0,0.0,0.0,0.0,0.00028548570042857314,2.3714e-12,2.58746e-11,3.19839e-11
ZIMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007342822661320858,6.673e-13,2.03025e-11,1.46631e-11
HUBG,0.0,0.0,0.0,0.0,0.0013446174448690144,0.0087163945702402,0.0009712967373349,0.0009712506111919,0.000492211012707488,4.6498e-12,3.83745e-11,8.9285e-12,0.0005316974672365445,3.6878e-12,6.38666e-11,7.98082e-11
DBM.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165868934600041,1.9746e-12,3.53923e-11,4.07404e-11
RLGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014009708393051706,2.3702e-12,6.52756e-11,5.81352e-11
UDMY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFIX,0.0,0.0,0.0,0.0,0.008091253459844912,0.0200040524978509,0.0109593485436331,0.010959325457193,0.0016387842426112875,4.2112e-12,3.6237e-11,8.588e-12,0.0013883110371014837,1.0912e-12,4.36389e-11,2.84229e-11
AND.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029711884586624037,3.3196e-12,1.833425e-10,1.229224e-10
NUWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QDEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025106503205770602,6.8366e-12,1.220791e-10,2.44203e-11,0.0007549826673941541,1.419e-12,0.000903786170904,8.43462e-11
PODD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005278512721747341,1.8046e-12,6.04976e-11,4.64214e-11
AXDX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021477327224620862,1.8586e-12,3.90662e-11,4.02728e-11
SMLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006966226195667133,1.1835e-12,4.62611e-11,2.92787e-11
APT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022755215074387334,4.8438e-12,0.0039225230381104,0.0008114524735332,0.0009426549781601024,1.4228e-12,0.0045104849995429,1.752921e-10
BIPC.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025708640501472834,2.7163e-12,2.187676e-10,1.086636e-10
INVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEN.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011470898000490006,1.9948e-12,2.82879e-11,3.19544e-11
NTRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020706889449795528,1.1833e-12,2.45562e-11,2.57631e-11
PAVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROST,0.0,0.0,0.0,0.0,0.0004291803338103443,0.0018655050346996,2.310255e-10,6.00157e-11,0.0010708705999778894,0.0486567175034478,0.002279277557932,0.0131253639498155,0.00045623990097582736,3.1167e-12,1.952057e-10,1.49502e-10
SRTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009474054799651094,3.5886e-12,4.97028e-11,1.03013e-11,0.001466562157393184,1.812e-12,1.513525e-10,7.356e-11
UFPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002933020295065501,2.07947e-10,4.05406e-11,1.69513e-11,0.0020031445286040513,0.058740330442091,2.539647e-10,0.011307171555909
TNDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030607078433525427,9.971e-13,4.06706e-11,2.90274e-11
MYO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005065793140111312,1.0627e-12,1.98713e-11,1.88287e-11
WJX.TO,0.0,0.0,0.0,0.0,0.0034133382869518244,4.255887e-10,0.0010899276589217,0.0010899062626413,0.0018511465039084893,7.1509e-12,3.98098e-11,1.152e-11,0.0010679237378624546,3.942e-12,2.23041e-11,3.40777e-11
SIBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047282904245412986,1.3618e-12,3.35547e-11,3.04211e-11
DXCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003641358384020101,2.8031e-12,1.503776e-10,8.48343e-11
PROF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006079182634914313,1.2667e-12,2.99999e-11,2.66334e-11
RGCO,0.0,0.0,0.0,0.0,0.01031694238555269,2.3573637e-09,0.0289086672621233,0.02890871766786,0.0,0.0,0.0,0.0,0.0050195533270318594,3.8391e-12,0.0184299521848199,0.0123491144358369
STIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007451136115035046,1.1039e-12,2.08784e-11,2.08888e-11
ROCK,0.0,0.0,0.0,0.0,0.0026020842267028064,2.107212e-10,2.655686e-10,6.98515e-11,0.0,0.0,0.0,0.0,0.0005646079601639403,1.779e-12,2.87333e-11,2.87861e-11
CDNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033616693056324977,6.786e-13,2.54483e-11,1.77977e-11
CUTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004003529469225296,3.6621e-12,2.262461e-10,2.14014e-11,0.00032733571495017615,6.009e-13,1.58567e-11,1.29612e-11
SGHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039372814421002894,6.217e-13,1.61849e-11,1.35486e-11
ASXC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFWL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007091066499752808,3.0857e-12,3.06499e-11,4.14789e-11
SIEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006450107603344308,9.308e-13,4.34116e-11,2.46666e-11
EVI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028141857504333507,8.3205e-12,0.0075081083292603,0.0057858462625578,0.000828011529101247,2.399e-12,0.0018061295886285,2.959327e-10
NCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005029427443215394,2.5012e-12,1.76782e-11,4.2667e-12,0.00030116646577474447,3.7999e-12,2.67008e-11,3.38369e-11
SBEV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRDX,0.0,0.0,0.0,0.0,0.0008221098603728784,8.98239e-11,1.056129e-10,2.82706e-11,0.0035729312277464984,3.8574e-12,0.0028745444564522,5.24645e-11,0.001573047051850098,1.6654e-12,5.1212e-11,4.25521e-11
TMCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006029203762548449,1.5398e-12,2.40394e-11,2.69562e-11
STRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018889744323429452,6.8556e-12,0.0044423146043325,0.0029008814418622,0.0009595092165942534,1.1252e-12,3.731352e-10,6.26466e-11
